Latitude,Longitude,WnvPresent,species_culex_erraticus,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,species_unspecified_culex,month_of_year,week_of_year,year,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_mean_past7day,WetBulb_mean_past7day,Heat_mean_past7day,Cool_mean_past7day,AvgSpeed_mean_past7day,PrecipTotal_mean_past7day,Tavg_mean_past14day,WetBulb_mean_past14day,Heat_mean_past14day,Cool_mean_past14day,AvgSpeed_mean_past14day,PrecipTotal_mean_past14day
41.919343,-87.694259,0,0,0,1,0,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.921965,-87.632085,0,0,0,1,0,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.921965,-87.632085,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.688324,-87.676709,0,0,0,1,0,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.688324,-87.676709,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.862292,-87.64886,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.720848,-87.666014,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.731922,-87.677512,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.731922,-87.677512,0,0,1,0,0,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.999128999999996,-87.795585,0,0,0,1,0,0,0,0,0,5,22,2007,74,10,58,65,0,9,0.0,29.39,30.11,5.8,18,6.5,68.0,58.57142857142857,1.4285714285714286,4.428571428571429,9.485714285714286,0.1531428571428571,64.14285714285714,54.14285714285714,3.7142857142857135,2.8571428571428568,9.85,0.09157142857142857
42.01743,-87.68776899999996,0,0,0,1,0,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.907645,-87.760886,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.732984,-87.649642,0,0,0,0,1,0,0,0,0,5,22,2007,77,10,59,66,0,12,0.0,29.44,30.09,5.8,16,7.4,69.42857142857143,59.14285714285714,1.1428571428571428,5.571428571428571,9.171428571428573,0.06442857142857142,65.21428571428571,54.57142857142857,3.4285714285714284,3.6428571428571432,9.514285714285714,0.045071428571428575
41.95469,-87.800991,0,0,0,1,0,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.95469,-87.800991,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.95469,-87.800991,0,0,1,0,0,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.974089,-87.824812,0,0,0,1,0,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.974089,-87.824812,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.9216,-87.666455,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.9216,-87.666455,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.9216,-87.666455,0,0,1,0,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.891118,-87.65449100000002,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.867108,-87.654224,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.867108,-87.654224,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.867108,-87.654224,0,0,1,0,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.896282,-87.655232,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.919343,-87.694259,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.919343,-87.694259,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.921965,-87.632085,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.688324,-87.676709,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.720848,-87.666014,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.731922,-87.677512,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.731922,-87.677512,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.731922,-87.677512,0,0,1,0,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.999128999999996,-87.795585,0,0,0,1,0,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.999128999999996,-87.795585,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.907645,-87.760886,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.732984,-87.649642,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.98196400000001,-87.812827,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.944869,-87.832763,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
42.011601,-87.81150600000002,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.94983,-87.69845699999998,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.979243,-87.750938,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.986921,-87.689778,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.801497999999995,-87.763416,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.906638,-87.701431,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.868077,-87.666901,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.868077,-87.666901,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.869215999999994,-87.627561,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.662014,-87.72460799999998,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.662014,-87.72460799999998,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.662014,-87.72460799999998,0,0,1,0,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.961743,-87.76007,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.961743,-87.76007,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.953067,-87.776792,0,0,0,1,0,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.953067,-87.776792,0,0,0,0,1,0,0,0,0,6,23,2007,56,-9,48,51,9,0,0.42,29.1,29.79,5.2,5,7.6,69.57142857142857,62.42857142857143,1.2857142857142858,5.857142857142858,8.32857142857143,0.15142857142857144,68.78571428571429,60.5,1.3571428571428572,5.142857142857143,8.907142857142857,0.15228571428571427
41.958271,-87.702575,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.958271,-87.702575,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.932094,-87.700117,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.994469,-87.667736,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
42.006858,-87.675919,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.916265,-87.800515,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.916265,-87.800515,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.846075,-87.716277,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.918704999999996,-87.752329,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.682587,-87.707973,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.682587,-87.707973,0,0,0,0,1,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.725516999999996,-87.61425799999998,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
41.948167,-87.730698,0,0,0,1,0,0,0,0,0,6,23,2007,57,-9,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,71.14285714285714,63.14285714285714,1.2857142857142858,7.428571428571429,8.385714285714286,0.23442857142857146,70.28571428571429,61.14285714285714,1.2142857142857142,6.5,8.778571428571428,0.14942857142857144
